City,Daylight,zipcode,HUC_NAME,savings,HUC_CODE,State,Longitude,HUC250K_ID,pop,Latitude,Timezone,GEOID10
Turners Falls,,1376,Middle Connecticut,,01080201,MA,-72.54438,476,5247,42.609425,,01376
Warwick,,1378,Miller,,01080202,MA,-72.32729,531,774,42.667152,,01378
Wendell,,1379,Miller,,01080202,MA,-72.41724,531,813,42.547274,,01379
Wendell Depot,,1380,,,,MA,-72.36314,,,42.594454999999996,,
Whately,,1393,,,,MA,-72.593626,,,42.459814,,
Fitchburg,,1420,Nashua,,01070004,MA,-71.80338,520,40337,42.578689,,01420
Westborough,,1427,,,,MA,-71.585753,,,42.286575,,
Ashburnham,,1430,Miller,,01080202,MA,-71.93287,531,6089,42.658768,,01430
Ashby,,1431,Nashua,,01070004,MA,-71.8137,520,3074,42.672005,,01431
Ayer,,1432,Nashua,,01070004,MA,-71.59136,520,7089,42.549821,,01432
,,1434,Nashua,,01070004,,,520,1795,,,01434
Baldwinville,,1436,Miller,,01080202,MA,-72.08021,531,3336,42.608903,,01436
East Templeton,,1438,Miller,,01080202,MA,-72.03498,531,559,42.563367,,01438
Gardner,,1440,Miller,,01080202,MA,-71.99183,531,20347,42.575355,,01440
Gardner,,1441,,,,MA,-71.896868,,,42.364807,,
Groton,,1450,Nashua,,01070004,MA,-71.55722,520,10646,42.609887,,01450
Harvard,,1451,Nashua,,01070004,MA,-71.5888,520,4747,42.505928,,01451
Hubbardston,,1452,Chicopee,,01080204,MA,-71.99654,551,4382,42.477515,,01452
Leominster,,1453,Nashua,,01070004,MA,-71.75358,520,40883,42.526523,,01453
Littleton,,1460,Merrimack,,01070002,MA,-71.49085,402,8924,42.540052,,01460
Lunenburg,,1462,Nashua,,01070004,MA,-71.72051,520,10086,42.582839,,01462
Pepperell,,1463,Nashua,,01070004,MA,-71.5929,520,11497,42.665686,,01463
Shirley,,1464,Nashua,,01070004,MA,-71.64555,520,7211,42.559289,,01464
Still River,,1467,Nashua,,01070004,MA,-71.62412,520,316,42.488666,,01467
Templeton,,1468,Miller,,01080202,MA,-72.06824,531,4021,42.557796,,01468
Townsend,,1469,Nashua,,01070004,MA,-71.69204,520,6801,42.658738,,01469
Groton,,1470,,,,MA,-71.459405,,,42.446396,,
Groton,,1471,,,,MA,-71.459405,,,42.446396,,
West Groton,,1472,,,,MA,-71.459405,,,42.446396,,
Westminster,,1473,Nashua,,01070004,MA,-71.9021,520,7277,42.544622,,01473
West Townsend,,1474,Nashua,,01070004,MA,-71.74578,520,2125,42.669408,,01474
Winchendon,,1475,Miller,,01080202,MA,-72.0467,531,10270,42.675441,,01475
Winchendon Springs,,1477,,,,MA,-71.896868,,,42.364807,,
Auburn,,1501,Blackstone,,01090003,MA,-71.83843,571,16075,42.20361,,01501
Berlin,,1503,Concord,,01070005,MA,-71.62665,535,2866,42.380562,,01503
Blackstone,,1504,Blackstone,,01090003,MA,-71.52999,571,9026,42.028147,,01504
Boylston,,1505,Nashua,,01070004,MA,-71.73026,520,4355,42.338392,,01505
Brookfield,,1506,Chicopee,,01080204,MA,-72.09787,551,3390,42.200374,,01506
Charlton,,1507,Quinebaug,,01100001,MA,-71.96961,590,12981,42.135142,,01507
Charlton City,,1508,,,,MA,-72.079455,,,42.109748,,
Charlton Depot,,1509,,,,MA,-71.896868,,,42.364807,,
Clinton,,1510,Nashua,,01070004,MA,-71.68482,520,13606,42.418836,,01510
East Brookfield,,1515,Chicopee,,01080204,MA,-72.05311,551,2183,42.212777,,01515
Douglas,,1516,Blackstone,,01090003,MA,-71.72887,571,8500,42.061437,,01516
East Princeton,,1517,,,,MA,-71.896868,,,42.364807,,
Fiskdale,,1518,Quinebaug,,01100001,MA,-72.12393,590,2974,42.12515,,01518
Grafton,,1519,Blackstone,,01090003,MA,-71.68771,571,6595,42.201674,,01519
Holden,,1520,Nashua,,01070004,MA,-71.84434,520,13997,42.338962,,01520
Holland,,1521,Quinebaug,,01100001,MA,-72.16137,590,2481,42.054676,,01521
Jefferson,,1522,Nashua,,01070004,MA,-71.87418,520,3310,42.369658,,01522
Lancaster,,1523,Nashua,,01070004,MA,-71.67946,520,7582,42.473131,,01523
Leicester,,1524,Quinebaug,,01100001,MA,-71.91908,590,6696,42.238942,,01524
Linwood,,1525,Blackstone,,01090003,MA,-71.896868,571,290,42.364807,,01525
Manchaug,,1526,,,,MA,-71.896868,,,42.364807,,
Millbury,,1527,Blackstone,,01090003,MA,-71.76272,571,13246,42.196144,,01527
Millville,,1529,Blackstone,,01090003,MA,-71.57798,571,3190,42.036396,,01529
New Braintree,,1531,Chicopee,,01080204,MA,-72.12248,551,999,42.317121,,01531
Northborough,,1532,Concord,,01070005,MA,-71.64692,535,14155,42.321917,,01532
Northbridge,,1534,Blackstone,,01090003,MA,-71.64376,571,5631,42.140741,,01534
North Brookfield,,1535,Chicopee,,01080204,MA,-72.07823,551,4680,42.267274,,01535
North Grafton,,1536,Blackstone,,01090003,MA,-71.70523,571,6888,42.231444,,01536
North Oxford,,1537,Quinebaug,,01100001,MA,-71.88989,590,2248,42.170846,,01537
North Uxbridge,,1538,,,,MA,-71.896868,,,42.364807,,
Oxford,,1540,Quinebaug,,01100001,MA,-71.8657,590,11291,42.117527,,01540
Princeton,,1541,Nashua,,01070004,MA,-71.882,520,3413,42.451569,,01541
Rochdale,,1542,Quinebaug,,01100001,MA,-71.90651,590,2202,42.194793,,01542
Rutland,,1543,Chicopee,,01080204,MA,-71.96427,551,7973,42.380877,,01543
Shrewsbury,,1545,Blackstone,,01090003,MA,-71.72502,571,35299,42.286643,,01545
Shrewsbury,,1546,,,,MA,-71.896868,,,42.364807,,
Southbridge,,1550,Quinebaug,,01100001,MA,-72.03533,590,16719,42.070827,,01550
South Grafton,,1560,Blackstone,,01090003,MA,-71.69382,571,4527,42.177462,,01560
South Lancaster,,1561,Nashua,,01070004,MA,-71.686137,520,330,42.443539,,01561
Spencer,,1562,Chicopee,,01080204,MA,-71.99227,551,11688,42.247212,,01562
Sterling,,1564,Nashua,,01070004,MA,-71.77333,520,7808,42.436875,,01564
Sturbridge,,1566,Quinebaug,,01100001,MA,-72.08584,590,6294,42.104581,,01566
Upton,,1568,Blackstone,,01090003,MA,-71.60971,571,7480,42.17382,,01568
Uxbridge,,1569,Blackstone,,01090003,MA,-71.62992,571,13569,42.064978,,01569
Webster,,1570,Quinebaug,,01100001,MA,-71.86108,590,16767,42.047728,,01570
Dudley,,1571,Quinebaug,,01100001,MA,-71.9173,590,11390,42.049864,,01571
Westborough,,1580,,,,MA,-71.896868,,,42.364807,,
Westborough,,1581,Concord,,01070005,MA,-71.61408,535,18272,42.269845,,01581
Westborough,,1582,,,,MA,-71.896868,,,42.364807,,
West Boylston,,1583,Nashua,,01070004,MA,-71.787,520,7591,42.359842,,01583
West Brookfield,,1585,Chicopee,,01080204,MA,-72.16734,551,4554,42.242965,,01585
West Millbury,,1586,,,,MA,-71.896868,,,42.364807,,
Whitinsville,,1588,Blackstone,,01090003,MA,-71.67225,571,9733,42.114195,,01588
Sutton,,1590,Blackstone,,01090003,MA,-71.75121,571,8875,42.131028,,01590
Worcester,,1601,,,,MA,-71.879415,,,42.265275,,
Worcester,,1602,Blackstone,,01090003,MA,-71.84482,571,22819,42.272359,,01602
Worcester,,1603,Blackstone,,01090003,MA,-71.83776,571,19916,42.240526,,01603
Worcester,,1604,Blackstone,,01090003,MA,-71.77459,571,34677,42.255393,,01604
Worcester,,1605,Blackstone,,01090003,MA,-71.78846,571,26221,42.286543,,01605
Worcester,,1606,Blackstone,,01090003,MA,-71.79531,571,19077,42.311342,,01606
Worcester,,1607,Blackstone,,01090003,MA,-71.79501,571,8351,42.229543,,01607
Worcester,,1608,Blackstone,,01090003,MA,-71.80173,571,3888,42.261343,,01608
Worcester,,1609,Blackstone,,01090003,MA,-71.81348,571,22421,42.271743,,01609
Worcester,,1610,Blackstone,,01090003,MA,-71.80793,571,23945,42.248493,,01610
Cherry Valley,,1611,Blackstone,,01090003,MA,-71.87139,571,2242,42.238449,,01611
Paxton,,1612,Chicopee,,01080204,MA,-71.91929,551,4845,42.307591,,01612
Worcester,,1613,,,,MA,-71.801971,,,42.293316,,
Worcester,,1614,,,,MA,-71.896868,,,42.364807,,
Worcester,,1615,,,,MA,-71.896868,,,42.364807,,
Tolland,,1634,,,,MA,-72.999433,,,42.069484,,
Worcester,,1653,,,,MA,-71.896868,,,42.364807,,
Worcester,,1654,,,,MA,-71.896868,,,42.364807,,
Worcester,,1655,,,,MA,-71.896868,,,42.364807,,
Framingham,,1701,Concord,,01070005,MA,-71.42344,535,31217,42.318695,,01701
Framingham,,1702,Concord,,01070005,MA,-71.42161,535,37206,42.283995,,01702
Framingham,,1703,,,,MA,-71.459405,,,42.446396,,
Framingham,,1704,,,,MA,-71.459405,,,42.446396,,
Framingham,,1705,,,,MA,-71.459405,,,42.446396,,
Village Of Nagog Woods,,1718,Concord,,01070005,MA,-71.42721,535,469,42.519739,,01718
Boxborough,,1719,Merrimack,,01070002,MA,-71.51244,402,4996,42.486259,,01719
Acton,,1720,Concord,,01070005,MA,-71.4422,535,21361,42.477142,,01720
Ashland,,1721,Concord,,01070005,MA,-71.45886,535,16593,42.257956,,01721
Bedford,,1730,Merrimack,,01070002,MA,-71.27504,402,13221,42.496679,,01730
Hanscom AFB,,1731,Merrimack,,01070002,MA,-71.27556,402,1396,42.459085,,01731
Bolton,,1740,Concord,,01070005,MA,-71.61266,535,4897,42.437086,,01740
Carlisle,,1741,Concord,,01070005,MA,-71.35084,535,4852,42.5286,,01741
Concord,,1742,Concord,,01070005,MA,-71.37478,535,17726,42.457201,,01742
Fayville,,1745,Concord,,01070005,MA,-71.50468,535,397,42.295544,,01745
Holliston,,1746,Charles,,01090001,MA,-71.43797,500,13547,42.196065,,01746
Hopedale,,1747,Blackstone,,01090003,MA,-71.53662,571,5911,42.125536,,01747
Hopkinton,,1748,Concord,,01070005,MA,-71.53418,535,14925,42.220447,,01748
Hudson,,1749,Concord,,01070005,MA,-71.55791,535,19063,42.389813,,01749
Natick,,1750,,,,MA,-71.378157,,,42.273817,,
Marlborough,,1752,Concord,,01070005,MA,-71.54753,535,38499,42.350909,,01752
Maynard,,1754,Concord,,01070005,MA,-71.45594,535,10106,42.430781,,01754
Mendon,,1756,Blackstone,,01090003,MA,-71.54474,571,5839,42.092006,,01756
Milford,,1757,Charles,,01090001,MA,-71.52149,500,28061,42.149176,,01757
Natick,,1760,Concord,,01070005,MA,-71.35368,535,32786,42.290763,,01760
Sherborn,,1770,Charles,,01090001,MA,-71.37202,500,4119,42.231025,,01770
Southborough,,1772,Concord,,01070005,MA,-71.53369,535,9370,42.297643,,01772
Lincoln,,1773,Charles,,01090001,MA,-71.30316,500,5112,42.425537,,01773
Stow,,1775,Concord,,01070005,MA,-71.51086,535,6590,42.423882,,01775
Sudbury,,1776,Concord,,01070005,MA,-71.42989,535,17659,42.38532,,01776
Wayland,,1778,Concord,,01070005,MA,-71.35643,535,13109,42.345583,,01778
Woodville,,1784,,,,MA,-71.459405,,,42.446396,,
Woburn,,1801,Charles,,01090001,MA,-71.15206,500,38903,42.484545,,01801
Burlington,,1803,Merrimack,,01070002,MA,-71.20008,402,24487,42.506362,,01803
Burlington,,1805,,,,MA,-71.459405,,,42.446396,,
Woburn,,1806,,,,MA,-71.459405,,,42.446396,,
Woburn,,1807,,,,MA,-71.459405,,,42.446396,,
Woburn,,1808,,,,MA,-71.459405,,,42.446396,,
Andover,,1810,Merrimack,,01070002,MA,-71.1513,402,33201,42.646942,,01810
Andover,,1812,,,,MA,-71.184202,,,42.647191,,
Woburn,,1813,,,,MA,-71.459405,,,42.446396,,
Woburn,,1815,,,,MA,-71.459405,,,42.446396,,
Pinehurst,,1820,,,,MA,-71.238175,,,42.540779,,
Billerica,,1821,Merrimack,,01070002,MA,-71.25054,402,30310,42.54805,,01821
Billerica,,1822,,,,MA,-71.459405,,,42.446396,,
Haverhill,,1823,,,,MA,-71.11087,,,42.800429,,
Chelmsford,,1824,Concord,,01070005,MA,-71.3544,535,24911,42.595491,,01824
Dracut,,1826,Merrimack,,01070002,MA,-71.316,402,29422,42.677772,,01826
Dunstable,,1827,Merrimack,,01070002,MA,-71.50292,402,3179,42.671356,,01827
Haverhill,,1830,Merrimack,,01070002,MA,-71.07011,402,25137,42.78519,,01830
Haverhill,,1831,,,,MA,-71.122054,,,42.771095,,
Haverhill,,1832,Merrimack,,01070002,MA,-71.11023,402,22060,42.781357,,01832
Georgetown,,1833,Charles,,01090001,MA,-70.98291,500,8183,42.729437,,01833
Groveland,,1834,Merrimack,,01070002,MA,-71.02487,402,6459,42.750691,,01834
Haverhill,,1835,Merrimack,,01070002,MA,-71.08518,402,13682,42.757767,,01835
Lawrence,,1840,Merrimack,,01070002,MA,-71.16181,402,4733,42.706941,,01840
Lawrence,,1841,Merrimack,,01070002,MA,-71.16667,402,47225,42.71159,,01841
Lawrence,,1842,,,,MA,-70.879123,,,42.635443,,
Lawrence,,1843,Merrimack,,01070002,MA,-71.16078,402,24425,42.691091,,01843
Methuen,,1844,Merrimack,,01070002,MA,-71.17935,402,47249,42.73004,,01844
North Andover,,1845,Charles,,01090001,MA,-71.11171,500,28352,42.683841,,01845
Lowell,,1850,Merrimack,,01070002,MA,-71.30504,402,15237,42.655791,,01850
Lowell,,1851,Concord,,01070005,MA,-71.33238,535,30190,42.630915,,01851
Lowell,,1852,Concord,,01070005,MA,-71.29849,535,33508,42.634112,,01852
Lowell,,1853,,,,MA,-71.459405,,,42.446396,,
Lowell,,1854,Merrimack,,01070002,MA,-71.33348,402,27606,42.649758,,01854
Lowell,,1856,,,,MA,-71.303488,,,42.641779,,
Merrimac,,1860,Merrimack,,01070002,MA,-71.00207,402,6338,42.834246,,01860
North Billerica,,1862,Concord,,01070005,MA,-71.2911,535,10227,42.573592,,01862
North Chelmsford,,1863,Merrimack,,01070002,MA,-71.39322,402,8891,42.634199,,01863
North Reading,,1864,Charles,,01090001,MA,-71.0982,500,14892,42.583436,,01864
Nutting Lake,,1865,,,,MA,-71.459405,,,42.446396,,
Pinehurst,,1866,,,,MA,-71.459405,,,42.446396,,
Reading,,1867,Charles,,01090001,MA,-71.10993,500,23956,42.52585,,01867
Tewksbury,,1876,Merrimack,,01070002,MA,-71.22071,402,28667,42.601684,,01876
Tyngsboro,,1879,Merrimack,,01070002,MA,-71.41694,402,11305,42.671589,,01879
Wakefield,,1880,Charles,,01090001,MA,-71.07132,500,24733,42.501345,,01880
West Boxford,,1885,,,,MA,-70.879123,,,42.635443,,
Westford,,1886,Merrimack,,01070002,MA,-71.43754,402,21951,42.592086,,01886
Wilmington,,1887,Charles,,01090001,MA,-71.17031,500,22325,42.558576,,01887
Woburn,,1888,,,,MA,-71.459405,,,42.446396,,
North Reading,,1889,,,,MA,-71.109646,,,42.571633,,
Winchester,,1890,Charles,,01090001,MA,-71.14276,500,21382,42.451945,,01890
Andover,,1899,,,,MA,-70.879123,,,42.635443,,
Lynn,,1901,Charles,,01090001,MA,-70.946743,500,1689,42.461246,,01901
Lynn,,1902,Charles,,01090001,MA,-70.94113,500,45139,42.469946,,01902
Lynn,,1903,,,,MA,-70.879123,,,42.635443,,
Lynn,,1904,Charles,,01090001,MA,-70.96579,500,18203,42.490421,,01904
Lynn,,1905,Charles,,01090001,MA,-70.97411,500,25251,42.464879,,01905
Saugus,,1906,Charles,,01090001,MA,-71.0098,500,26660,42.462796,,01906
Swampscott,,1907,Charles,,01090001,MA,-70.90588,500,14027,42.474409,,01907
Nahant,,1908,Charles,,01090001,MA,-70.92809,500,3410,42.427096,,01908
Lynn,,1910,,,,MA,-70.974694,,,42.454796,,
Amesbury,,1913,Merrimack,,01070002,MA,-70.93547,402,16283,42.854423,,01913
Beverly,,1915,Charles,,01090001,MA,-70.8757,500,39502,42.560995,,01915
Boxford,,1921,Charles,,01090001,MA,-71.00844,500,7961,42.677869,,01921
Byfield,,1922,Charles,,01090001,MA,-70.92648,500,3108,42.76087,,01922
Danvers,,1923,Charles,,01090001,MA,-70.94322,500,26342,42.569756,,01923
Essex,,1929,Charles,,01090001,MA,-70.77925,500,3504,42.631753,,01929
Gloucester,,1930,Charles,,01090001,MA,-70.67552,500,28789,42.624015,,01930
Gloucester,,1931,,,,MA,-70.879123,,,42.635443,,
Hamilton,,1936,,,,MA,-70.879123,,,42.635443,,
Hathorne,,1937,Charles,,01090001,MA,-70.879123,500,151,42.635443,,01937
Ipswich,,1938,Charles,,01090001,MA,-70.84007,500,13175,42.682965,,01938
Lynnfield,,1940,Charles,,01090001,MA,-71.02834,500,12108,42.527895,,01940
Manchester,,1944,Charles,,01090001,MA,-70.76462,500,5136,42.580033,,01944
Marblehead,,1945,Charles,,01090001,MA,-70.86323,500,19808,42.497146,,01945
Salem,,1947,,,,MA,-70.873647,,,42.642845,,
Middleton,,1949,Charles,,01090001,MA,-71.01356,500,8987,42.602278,,01949
Newburyport,,1950,Charles,,01090001,MA,-70.86363,500,17416,42.809891,,01950
Newbury,,1951,Charles,,01090001,MA,-70.86866,500,3558,42.780141,,01951
Salisbury,,1952,Piscataqua-Salmon Falls,,01060003,MA,-70.86153,409,8283,42.85048,,01952
Peabody,,1960,Charles,,01090001,MA,-70.96146,500,50944,42.534045,,01960
Peabody,,1961,,,,MA,-70.879123,,,42.635443,,
Prides Crossing,,1965,,,,MA,-70.825743,,,42.558113,,
Rockport,,1966,Charles,,01090001,MA,-70.61727,500,6952,42.659936,,01966
Rowley,,1969,Charles,,01090001,MA,-70.90899,500,5856,42.716708,,01969
Salem,,1970,Charles,,01090001,MA,-70.8985,500,41109,42.516845,,01970
Salem,,1971,,,,MA,-70.879123,,,42.635443,,
South Hamilton,,1982,Charles,,01090001,MA,-70.86513,500,7764,42.616643,,01982
Topsfield,,1983,Charles,,01090001,MA,-70.94424,500,6089,42.642471,,01983
Wenham,,1984,Charles,,01090001,MA,-70.87618,500,4875,42.600518,,01984
West Newbury,,1985,Merrimack,,01070002,MA,-70.97286,402,4235,42.790736,,01985
Accord,,2018,,,,MA,-70.701357,,,41.970474,,
Bellingham,,2019,Charles,,01090001,MA,-71.47953,500,16332,42.075122,,02019
Brant Rock,,2020,,,,MA,-70.643868,,,42.081825,,
Canton,,2021,Charles,,01090001,MA,-71.1343,500,21561,42.166776,,02021
Cohasset,,2025,Charles,,01090001,MA,-70.81223,500,7542,42.241908,,02025
Dedham,,2026,Charles,,01090001,MA,-71.16553,500,24711,42.244609,,02026
Dedham,,2027,,,,MA,-71.08923,,,42.180048,,
Providence,,2029,,,,RI,-71.453674,,,41.817398,,
Dover,,2030,Charles,,01090001,MA,-71.28241,500,5589,42.23888,,02030
East Mansfield,,2031,,,,MA,-71.200894,,,41.998799,,
East Walpole,,2032,Charles,,01090001,MA,-71.21362,500,4226,42.153912,,02032
Foxboro,,2035,Narragansett,,01090004,MA,-71.24232,581,16865,42.061427,,02035
Franklin,,2038,Charles,,01090001,MA,-71.4069,500,31635,42.089104,,02038
Greenbush,,2040,,,,MA,-70.701357,,,41.970474,,
Green Harbor,,2041,,,,MA,-70.649075,,,42.069642,,
Hingham,,2043,Charles,,01090001,MA,-70.88764,500,22157,42.225708,,02043
Hingham,,2044,,,,MA,-70.701357,,,41.970474,,
Hull,,2045,Charles,,01090001,MA,-70.87663,500,10293,42.286347,,02045
Humarock,,2047,Cape Cod,,01090002,MA,-70.69353,559,180,42.142836,,02047
Mansfield,,2048,Narragansett,,01090004,MA,-71.2191,581,23184,42.019982,,02048
Marshfield,,2050,Cape Cod,,01090002,MA,-70.69172,559,25429,42.109763,,02050
Marshfield Hills,,2051,,,,MA,-70.734146,,,42.151202,,
Medfield,,2052,Charles,,01090001,MA,-71.30476,500,12024,42.185571,,02052
Medway,,2053,Charles,,01090001,MA,-71.42315,500,12752,42.151526,,02053
Millis,,2054,Charles,,01090001,MA,-71.36178,500,7891,42.166398,,02054
Minot,,2055,,,,MA,-70.701357,,,41.970474,,
Norfolk,,2056,Charles,,01090001,MA,-71.32855,500,10981,42.111836,,02056
North Marshfield,,2059,,,,MA,-70.701357,,,41.970474,,
North Scituate,,2060,,,,MA,-70.701357,,,41.970474,,
Norwell,,2061,Cape Cod,,01090002,MA,-70.8205,559,10506,42.15243,,02061
Norwood,,2062,Charles,,01090001,MA,-71.20166,500,28602,42.185974,,02062
Ocean Bluff,,2065,,,,MA,-70.651567,,,42.097219,,
Scituate,,2066,Cape Cod,,01090002,MA,-70.7513,559,17656,42.205038,,02066
Sharon,,2067,Charles,,01090001,MA,-71.17923,500,17486,42.113749,,02067
Sheldonville,,2070,,,,MA,-71.08923,,,42.180048,,
South Walpole,,2071,Charles,,01090001,MA,-71.27239,500,1707,42.101406,,02071
Stoughton,,2072,Charles,,01090001,MA,-71.10627,500,26999,42.125432,,02072
Walpole,,2081,Charles,,01090001,MA,-71.25375,500,18472,42.145237,,02081
Foxborough,,2085,,,,MA,-71.286055,,,42.075995,,
Westwood,,2090,Charles,,01090001,MA,-71.20735,500,14636,42.212949,,02090
Wrentham,,2093,Charles,,01090001,MA,-71.34617,500,10955,42.0597,,02093
Boston,,2101,,,,MA,-71.026964,,,42.370567,,
Boston,,2102,,,,MA,-70.919635,,,42.338947,,
Boston,,2103,,,,MA,-70.919635,,,42.338947,,
Boston,,2104,,,,MA,-70.919635,,,42.338947,,
Boston,,2105,,,,MA,-70.919635,,,42.338947,,
Boston,,2106,,,,MA,-71.073449,,,42.354318,,
Boston,,2107,,,,MA,-70.919635,,,42.338947,,
Boston,,2108,Charles,,01090001,MA,-71.06408,500,3825,42.357903,,02108
Boston,,2109,Charles,,01090001,MA,-71.05417,500,3771,42.361477,,02109
Boston,,2110,Charles,,01090001,MA,-71.05365,500,1733,42.356532,,02110
Boston,,2111,Charles,,01090001,MA,-71.06101,500,7383,42.349838,,02111
Boston,,2112,,,,MA,-70.919635,,,42.338947,,
Boston,,2113,Charles,,01090001,MA,-71.05636,500,6915,42.365028,,02113
Boston,,2114,Charles,,01090001,MA,-71.06774,500,11999,42.361792,,02114
Boston,,2115,Charles,,01090001,MA,-71.09268,500,28441,42.34308,,02115
Boston,,2116,Charles,,01090001,MA,-71.07372,500,20628,42.349622,,02116
Boston,,2117,,,,MA,-70.919635,,,42.338947,,
Boston,,2118,Charles,,01090001,MA,-71.07276,500,26498,42.338724,,02118
Boston,,2119,Charles,,01090001,MA,-71.08455,500,25346,42.324511,,02119
Boston,,2120,Charles,,01090001,MA,-71.09651,500,15181,42.332099,,02120
Boston,,2121,Charles,,01090001,MA,-71.08127,500,25978,42.307448,,02121
Boston,,2122,Charles,,01090001,MA,-71.05454,500,23479,42.296298,,02122
Boston,,2123,,,,MA,-70.919635,,,42.338947,,
Boston,,2124,Charles,,01090001,MA,-71.07156,500,47783,42.28713,,02124
Boston,,2125,Charles,,01090001,MA,-71.05811,500,33295,42.316852,,02125
Mattapan,,2126,Charles,,01090001,MA,-71.09426,500,25562,42.272098,,02126
Boston,,2127,Charles,,01090001,MA,-71.04562,500,31799,42.33499,,02127
Boston,,2128,Charles,,01090001,MA,-71.0255,500,40508,42.378297,,02128
Charlestown,,2129,Charles,,01090001,MA,-71.06495,500,16439,42.378619,,02129
Jamaica Plain,,2130,Charles,,01090001,MA,-71.11171,500,35401,42.309998,,02130
Roslindale,,2131,Charles,,01090001,MA,-71.13052,500,29826,42.284678,,02131
West Roxbury,,2132,Charles,,01090001,MA,-71.1598,500,25861,42.279432,,02132
Boston,,2133,,,,MA,-70.919635,,,42.338947,,
Allston,,2134,Charles,,01090001,MA,-71.13164,500,21503,42.355147,,02134
Brighton,,2135,Charles,,01090001,MA,-71.15349,500,42780,42.348418,,02135
Hyde Park,,2136,Charles,,01090001,MA,-71.12593,500,28488,42.252198,,02136
Readville,,2137,,,,MA,-70.919635,,,42.338947,,
Cambridge,,2138,Charles,,01090001,MA,-71.12803,500,36314,42.379146,,02138
Cambridge,,2139,Charles,,01090001,MA,-71.10431,500,36349,42.364347,,02139
Cambridge,,2140,Charles,,01090001,MA,-71.12837,500,17607,42.393327,,02140
Cambridge,,2141,Charles,,01090001,MA,-71.08443,500,11910,42.370519,,02141
Cambridge,,2142,Charles,,01090001,MA,-71.08412,500,3141,42.362297,,02142
Somerville,,2143,Charles,,01090001,MA,-71.09908,500,24514,42.381929,,02143
Somerville,,2144,Charles,,01090001,MA,-71.12165,500,23891,42.399546,,02144
Somerville,,2145,Charles,,01090001,MA,-71.09225,500,25439,42.390846,,02145
Brookline,,2146,,,,MA,-71.088745,,,42.308198,,
Brookline Village,,2147,,,,MA,-71.08923,,,42.180048,,
Malden,,2148,Charles,,01090001,MA,-71.06059,500,59503,42.428549,,02148
Everett,,2149,Charles,,01090001,MA,-71.0522,500,41550,42.409916,,02149
Chelsea,,2150,Charles,,01090001,MA,-71.03352,500,35124,42.396382,,02150
Revere,,2151,Charles,,01090001,MA,-71.00525,500,51808,42.416247,,02151
Winthrop,,2152,Charles,,01090001,MA,-70.97803,500,17497,42.373047,,02152
Medford,,2153,,,,MA,-71.459405,,,42.446396,,
Waltham,,2154,,,,MA,-71.2398,,,42.388938,,
Medford,,2155,Charles,,01090001,MA,-71.10942,500,57964,42.419846,,02155
